pincode,City,DistrictsName,State
784115,Mangaldoi,Darranga,Assam
784504,Tezpur,Sonitpur,Assam
785660,Sibsagar,Sibsagar,Assam
785668,Sibsagar,Sibsagar,Assam
786004,Dibrugarh,Dibrugarh,Assam
786623,Dibrugarh,Dibrugarh,Assam
799010,Jogendranagar,West Tripura,Tripura
829209,Ranchi,Ranchi,Jharkhand
843353,Sitamarhi,Sitamarhi,Bihar
848128,Samastipur,Samastipur,Bihar
848229,Samastipur,Samastipur,Bihar
124308,Rohtak,Rohtak,Haryana
144206,Hoshiarpur,Hoshiarpur,Punjab
173214,Solan,Solan,Himachal Pradesh
173218,Solan,Solan,Himachal Pradesh
176122,Mandi,Mandi,Himachal Pradesh
192211,Badgam,Badgam,Jammu & Kashmir
202150,Aligarh,Aligarh,Uttar Pradesh
205120,Mainpuri,Mainpuri,Uttar Pradesh
209204,Kanpur,Kanpur,Uttar Pradesh
222133,Jaunpur,Jaunpur,Uttar Pradesh
243635,Dataganj,Badaun,Uttar Pradesh
243637,Kakrala,Badaun,Uttar Pradesh
246123,Chipalghat,Pauri Garhwal,Uttaranchal
247231,Saharanpur,Saharanpur,Uttar Pradesh
263683,Almora,Almora,Uttaranchal
276206,Nizamabad,Azamgarh,Uttar Pradesh
301044,Alwar,Alwar,Rajasthan
303005,Jaipur,Jaipur,Rajasthan
311032,Bhilwara,Bhilwara,Rajasthan
321405,Bharatpur,Bharatpur,Rajasthan
323304,Chittorgarh,Chittorgarh,Rajasthan
331804,Churu,Churu,Rajasthan
332410,Sikar,Sikar,Rajasthan
332722,Sikar,Sikar,Rajasthan
335038,Ganganagar,Ganganagar,Rajasthan
343033,Jalore,Jalore,Rajasthan
344030,Barmer,Barmer,Rajasthan
360070,Rajkot,Rajkot,Gujarat
361130,Jamnagar,Jamnagar,Gujarat
364225,Bhavnagar,Bhavnagar,Gujarat
364262,Bhavnagar,Bhavnagar,Gujarat
364421,Bhavnagar,Bhavnagar,Gujarat
370240,Bhuj,Kuchchh,Gujarat
382855,Mahesana,Mahesana,Gujarat
383001,Himatnagar,Sabarkantha,Gujarat
388510,Nadiad,Kheda,Gujarat
388545,Nadiad,Kheda,Gujarat
402105,Mhasla,Raigarh,Maharashtra
411006,Pune,Pune,Maharashtra
411012,Pune,Pune,Maharashtra
413510,Murud,Latur,Maharashtra
413728,Ahmednagar,Ahmednagar,Maharashtra
416312,Tasgaon,Sangli,Maharashtra
423302,Nashik,Nashik,Maharashtra
425121,Jalgaon,Jalgaon,Maharashtra
462003,Bhopal,Bhopal,Madhya Pradesh
480223,Chhindwara,Chhindwara,Madhya Pradesh
482001,Jabalpur,Jabalpur,Madhya Pradesh
494002,Jagdalpur,Bastar,Chhattisgarh
494221,Jashpur,Bastar,Chhattisgarh
500133,Hyderabad,Hyderabad,Andhra Pradesh
504309,Adilabad,Adilabad,Andhra Pradesh
505524,Karimnagar,Karimnagar,Andhra Pradesh
506348,Warangal,Warangal,Andhra Pradesh
508125,Nalgonda,Nalgonda,Andhra Pradesh
509002,Mahboobnagar,Mahboobnagar,Andhra Pradesh
509111,Mahboobnagar,Mahboobnagar,Andhra Pradesh
509202,Mahboobnagar,Mahboobnagar,Andhra Pradesh
509406,Mahboobnagar,Mahboobnagar,Andhra Pradesh
516401,Cuddapah,Cuddapah,Andhra Pradesh
518360,Yemmiganur,Kurnool,Andhra Pradesh
518465,Karimnagar,Karimnagar,Andhra Pradesh
533249,East Godavari,East Godavari,Andhra Pradesh
534303,West Godavari,West Godavari,Andhra Pradesh
571138,Mysore,Mysore,Karnataka
580216,Badami,Dharwar,Karnataka
581412,Karwar,Uttar Kannada,Karnataka
581416,Karwar,Uttar Kannada,Karnataka
585306,Gulbarga,Gulbarga,Karnataka
587120,Hungund,Bijapur,Karnataka
591331,Belgaum,Belgaum,Karnataka
591343,Belgaum,Belgaum,Karnataka
602004,Tiruvallur,Tiruvallur,Tamil Nadu
604101,Vellore,Vellore,Tamil Nadu
606752,Mangalam,Vellore,Tamil Nadu
609604,Thanjavur,Thanjavur,Tamil Nadu
613104,Thanjavur,Thanjavur,Tamil Nadu
613203,Thanjavur,Thanjavur,Tamil Nadu
623609,Sivaganga,Sivaganga,Tamil Nadu
625101,Madurai,Madurai,Tamil Nadu
626004,Virudhunagar,Virudhunagar,Tamil Nadu
627305,Thoothukkudi,Thoothukkudi,Tamil Nadu
628707,Tirunelveli,Tirunelveli,Tamil Nadu
632506,Kalavai,Vellore,Tamil Nadu
632531,Vellore,Vellore,Tamil Nadu
636812,Dharmapuri,Dharmapuri,Tamil Nadu
638672,Madurai,Madurai,Tamil Nadu
643257,Uthagamandalam,The Nilgiri,Tamil Nadu
671318,Kasargode,Kasargode,Kerala
673532,Kozhikode,Kozhikode,Kerala
678003,Thrissur,Thrissur,Kerala
679336,Thrissur,Thrissur,Kerala
680549,Thrissur,Thrissur,Kerala
682027,Ernakulam,Ernakulam,Kerala
683516,Ernakulam,Ernakulam,Kerala
685515,Iduki,Iduki,Kerala
686545,Kottayam,Kottayam,Kerala
688008,Pathanamthitta,Pathanamthitta,Kerala
688544,Alappuzha,Alappuzha,Kerala
689550,Pathanamthitta,Pathanamthitta,Kerala
690517,Alappuzha,Alappuzha,Kerala
691516,Kollam,Kollam,Kerala
695043,Trivandrum,Trivandrum,Kerala
695124,Neyyattinkara,Trivandrum,Kerala
713211,Durgapur,Bardhaman,West Bengal
713364,Bardhaman,Bardhaman,West Bengal
721142,Bankura,Bankura,West Bengal
723127,Puruliya,Purulia,West Bengal
723156,Puruliya,Purulia,West Bengal
731254,Suri,Birbhum,West Bengal
743401,Baduria,North 24 Parganas,West Bengal
743422,Alipore,North 24 Parganas,West Bengal
743612,Santoshpur,South 24 Parganas,West Bengal
752056,Puri,Puri,Orissa
758020,Panikoii,Jajapur,Orissa
767027,Bolangir,Bolangir,Orissa
781026,Guwahati,Kamrup,Assam
788710,Karimganj,Karimganj,Assam
799102,Agartala,West Tripura,Tripura
800003,Patna,Patna,Bihar
802205,Arrah,Bhojpur,Bihar
824207,Gaya,Gaya,Bihar
831014,Jamshedpur,Purbi Singbhum,Jharkhand
831015,Jamshedpur,Purbi Singbhum,Jharkhand
833101,Paschimi Singhbhum,Paschimi Singhbhum,Jharkhand
843334,Sitamarhi,Sitamarhi,Bihar
845509,Motihari,Purba Champaran,Bihar
848161,Samastipur,Samastipur,Bihar
121006,Faridabad,Faridabad,Haryana
124409,Sonepat,Sonepat,Haryana
125032,Bawani Khera,Bhiwani,Haryana
125107,Hissar,Hissar,Haryana
148029,Cheema,Sangrur,Punjab
151511,Bhatinda,Bhatinda,Punjab
174310,Bilaspur,Bilaspur,Himachal Pradesh
175049,Mandi,Mandi,Himachal Pradesh
176313,Chamba,Chamba,Himachal Pradesh
177110,Una,Una,Himachal Pradesh
185120,Rajouri,Rajouri,Jammu & Kashmir
190014,Srinagar,Srinagar,Jammu & Kashmir
192204,Anantnag,Anantnag,Jammu & Kashmir
202129,Kauriaganj,Aligarh,Uttar Pradesh
212201,Bharwari,Allahabad,Uttar Pradesh
223106,Jaunpur,Jaunpur,Uttar Pradesh
223221,Azamgarh,Azamgarh,Uttar Pradesh
230129,Pratapgarh,Pratapgarh,Uttar Pradesh
230137,Pratapgarh,Pratapgarh,Uttar Pradesh
243125,Bareilly,Bareilly,Uttar Pradesh
245412,Bulandshahr,Bulandshahr,Uttar Pradesh
248008,Dehradun,Dehradun,Uttaranchal
251306,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh
273302,Gorakhpur,Gorakhpur,Uttar Pradesh
277305,Ballia,Ballia,Uttar Pradesh
284125,Lalitpur,Lalitpur,Uttar Pradesh
303702,Chomu,Jaipur,Rajasthan
312206,Chittorgarh,Chittorgarh,Rajasthan
313702,Udaipur,Udaipur,Rajasthan
321424,Bharatpur,Bharatpur,Rajasthan
322027,Swaimadhopur,Swaimadhopur,Rajasthan
322212,Swaimadhopur,Swaimadhopur,Rajasthan
332039,Sikar,Sikar,Rajasthan
361160,Jamnagar,Jamnagar,Gujarat
362004,Junagadh,Junagadh,Gujarat
370410,Bhuj,Kuchchh,Gujarat
370610,Bhuj,Kuchchh,Gujarat
382840,Mahesana,Mahesana,Gujarat
383240,Himatnagar,Sabarkantha,Gujarat
392161,Bharuch,Bharuch,Gujarat
392165,Nadiad,Kheda,Gujarat
396045,Valsad,Valsad,Gujarat
400068,Mumbai,Mumbai,Maharashtra
400072,Mumbai,Mumbai,Maharashtra
402111,Alibag,Raigarh,Maharashtra
410401,Lonavala,Pune,Maharashtra
411039,Pune,Pune,Maharashtra
423103,Ahmednagar,Ahmednagar,Maharashtra
424209,Jalgaon,Jalgaon,Maharashtra
424210,Jalgaon,Jalgaon,Maharashtra
431601,Nanded,Nanded,Maharashtra
444112,Akola,Akola,Maharashtra
451447,Rajpur,West Nimar,Madhya Pradesh
464331,Vidisha,Vidisha,Madhya Pradesh
466001,Sehore,Sehore,Madhya Pradesh
484776,Shahdol,Shahdol,Madhya Pradesh
488001,Panna,Panna,Madhya Pradesh
491558,Rajnandgaon,Rajnandgaon,Chhattisgarh
501201,Ranga Reddy,Ranga Reddy,Andhra Pradesh
502292,Medak,Medak,Andhra Pradesh
502322,Medak,Medak,Andhra Pradesh
503178,Nizamabad,Nizamabad,Andhra Pradesh
505309,Karimnagar,Karimnagar,Andhra Pradesh
509341,Mahboobnagar,Mahboobnagar,Andhra Pradesh
515711,Anantapur,Anantapur,Andhra Pradesh
516438,Cuddapah,Cuddapah,Andhra Pradesh
517425,Kuppam,Chittoor,Andhra Pradesh
517589,Chittoor,Chittoor,Andhra Pradesh
521144,Krishna,Krishna,Andhra Pradesh
522409,Guntur,Guntur,Andhra Pradesh
523181,Prakasam,Prakasam,Andhra Pradesh
534112,West Godavari,West Godavari,Andhra Pradesh
560059,Bangalore,Bangalore,Karnataka
562107,Bangalore,Bangalore,Karnataka
571490,Mysore,Mysore,Karnataka
574136,Mangalore,Dak. Kannada,Karnataka
576138,Mangalore,Dak. Kannada,Karnataka
581181,Dharwar,Dharwar,Karnataka
585266,Gulbarga,Gulbarga,Karnataka
586114,Bijapur,Bijapur,Karnataka
587138,Bijapur,Bijapur,Karnataka
591188,Belgaum,Belgaum,Karnataka
591265,Belgaum,Belgaum,Karnataka
600001,Chennai,Chennai,Tamil Nadu
603002,Kancheepuram,Kancheepuram,Tamil Nadu
605109,Viluppuram,Viluppuram,Tamil Nadu
607805,Vellore,Vellore,Tamil Nadu
614030,Thanjavur,Thanjavur,Tamil Nadu
614102,Thanjavur,Thanjavur,Tamil Nadu
614707,Thanjavur,Thanjavur,Tamil Nadu
623106,Kottaiyur,Sivaganga,Tamil Nadu
623557,Sivaganga,Sivaganga,Tamil Nadu
623605,Sivaganga,Sivaganga,Tamil Nadu
626144,Alangulam,Virudhunagar,Tamil Nadu
627726,Thoothukkudi,Thoothukkudi,Tamil Nadu
628651,Tirunelveli,Tirunelveli,Tamil Nadu
628660,Tirunelveli,Tirunelveli,Tamil Nadu
629154,Kanyakumari,Kanyakumari,Tamil Nadu
632106,Vellore,Vellore,Tamil Nadu
636302,Salem,Salem,Tamil Nadu
639118,Madurai,Madurai,Tamil Nadu
639144,Madurai,Madurai,Tamil Nadu
641044,Coimbatore,Coimbatore,Tamil Nadu
678551,Thrissur,Thrissur,Kerala
679312,Thrissur,Thrissur,Kerala
680010,Thrissur,Thrissur,Kerala
680542,Thrissur,Thrissur,Kerala
683521,Ernakulam,Ernakulam,Kerala
683546,Ernakulam,Ernakulam,Kerala
685620,Iduki,Iduki,Kerala
689585,Alappuzha,Alappuzha,Kerala
691515,Kollam,Kollam,Kerala
695027,Trivandrum,Trivandrum,Kerala
695123,Trivandrum,Trivandrum,Kerala
711404,Howrah,Howrah,West Bengal
713173,Bardhaman,Bardhaman,West Bengal
721601,Medinipur,Midnapur,West Bengal
