item_code,brand,size,actual_price,selling_price,name,category,product_publishing_date,display_type,screen_resolution,screen_size_diagonal,warranty,tv_operating_system
491295902,LG,OS,71990.0,49990.0,"LG 108 cm (43 inch) Ultra HD 4K LED Smart TV, 43UJ632T",LED Televisions,2023-01-19 18:07:26,,,108 cm (43 inch),1 Year,webOS
491295903,LG,OS,77990.0,75550.0,"LG 123 cm (49 inch) Full HD LED Smart TV, 49LJ617T",LED Televisions,2023-01-19 19:32:59,,,123 cm (49 inch),1 Year,webOS
491295904,LG,OS,70990.0,66660.0,"LG 123 cm (49 inch) Full HD LED Smart TV, 49LJ554T",LED Televisions,2023-01-19 18:27:33,,,123 cm (49 inch),1 Year,webOS
491295906,LG,OS,59990.0,45770.0,"LG 108 cm (43 inch) Full HD LED Smart TV, 43LJ617T",LED Televisions,2023-01-19 18:07:26,,,108 cm (43 inch),1 Year,webOS
491295907,LG,OS,44990.0,29990.0,"LG 108 cm (43 inch) Full HD LED Smart TV, 43LJ554T",LED Televisions,2023-01-19 18:07:26,,,108 cm (43 inch),1 Year,webOS
491295908,LG,OS,47990.0,35990.0,"LG 108 cm (43 inch) Full HD LED TV, 43LJ531T",LED Televisions,2023-01-19 17:49:37,,,108 cm (43 inch),1 Year,
491295910,LG,OS,33990.0,27990.0,"LG 80 cm (32 inch) HD LED Smart TV, 32LJ616D",LED Televisions,2023-01-19 18:09:28,,,80 cm (32 inch),1 Year,webOS
491295911,LG,OS,30990.0,23730.0,"LG 80 cm (32 inch) HD LED Smart TV, 32LJ573D",LED Televisions,2023-01-19 20:20:59,HD,1366 x 768 -HD,80 cm (32 inch),1 Year,webOS
491295912,LG,OS,25990.0,13990.0,"LG 80 cm (32 inch) HD Ready LED TV, 32LJ542D",LED Televisions,2023-01-19 17:51:30,HD Ready,1366 x 768,80 cm (32 inch),1 Year,
491295930,Samsung,OS,43900.0,29990.0,"Samsung 100 cm (40 inch) Full HD LED TV, Series 5 UA40M5000ARLXL",LED Televisions,2023-01-19 18:12:36,,,100 cm (40 inch),1 Year,
491295931,Samsung,OS,274900.0,138900.0,"Samsung 139.7 cm (55 inch) Ultra HD LED Smart TV, The Frame UE55LS003AUXXC",LED Televisions,2021-08-04 21:05:35,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm (55 inch),1 Year,
491295932,Samsung,OS,399900.0,272340.0,"Samsung 165.1 cm (65 inch) Ultra HD 4K LED Smart TV, The Frame UE65LS003AUXXC",LED Televisions,2021-08-04 21:05:25,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm (65 inch),1 Year,
491295938,Sony,OS,114900.0,63490.0,"Sony 138.8 cm (55 inch) Ultra HD 4K LED Smart TV, 55X7002E",LED Televisions,2023-01-19 17:51:30,,3840 x 2160 - Ultra HD,138.8 cm (55 inch),1 Year,Linux
491295939,Sony,OS,224900.0,199990.0,"Sony 163.9 cm (65 inch) Ultra HD 4K LED Smart TV, 65X7002E",LED Televisions,2023-01-19 20:21:12,,3840 x 2160 - Ultra HD,163.9 cm (65 inch),1 Year,
491295940,Sony,OS,72900.0,72120.0,"Sony 108 cm (43 inch) Ultra HD 4K LED Smart TV, 43X7500E",LED Televisions,2023-01-19 20:21:12,,3840 x 2160 - Ultra HD,108 cm (43 inch),1 Year,
491295941,Sony,OS,129900.0,61990.0,"Sony 123 cm (49 inch) Ultra HD 4K LED Smart TV, 49X7500E",LED Televisions,2021-08-04 21:05:21,,3840 x 2160 - Ultra HD,123 cm (49 inch),1 Year,Android TV
491295942,VU,OS,17000.0,8990.0,"VU 80 cm (32 inch) HD Ready LED TV, 32D7545",LED Televisions,2023-01-19 17:45:07,HD Ready,1366 x 768 -HD,80 cm (32 inch),1 Year,
491295943,VU,OS,20000.0,9990.0,"VU 80 cm (32 inch) HD LED Smart TV, Premium Smart Series 32D6475",LED Televisions,2021-08-04 21:09:03,HD,1366 x 768 -HD,80 cm (32 inch),1 Year,
491295944,VU,OS,44500.0,27770.0,"VU 124 cm (49 inch) Full HD LED Smart TV, Premium Smart Series 49S6575",LED Televisions,2021-08-04 21:07:17,Full HD,1920 x 1080 - HD,124 cm (49 inch),1 Year,
491295945,VU,OS,46000.0,26991.0,"VU 109 cm (43 inch) Ultra HD 4K LED Smart TV, Premium UHD Series 43S6575",LED Televisions,2021-08-04 21:09:03,Ultra HD (4K),3840 x 2160 - Ultra HD,109 cm (43 inch),1 Year,
491295946,VU,OS,64990.0,49990.0,"VU 140 cm (55 inch) Ultra HD LED Smart TV, LTDN55XT780XWAU3D",LED Televisions,2021-08-04 21:07:28,Ultra HD (4K),3840 x 2160 - Ultra HD,140 cm (55 inch),1 Year,
491295947,LG,OS,103990.0,83330.0,"LG 139 cm (55 inch) Full HD LED Smart TV, 55LJ550T",LED Televisions,2023-01-19 17:51:23,,,139 cm (55 inch),1 Year,webOS
491295959,Panasonic,OS,25490.0,14990.0,"Panasonic 80 cm (32 inch) HD Ready LED TV, TH-32E201DX",LED Televisions,2021-08-04 21:11:41,HD Ready,1366 x 768 -HD,80 cm (32 inch),1 Year,
491295961,Haier,OS,109990.0,88880.0,"Haier 165 cm (65 inch) Ultra HD 4K LED TV, LE65B8500U",LED Televisions,2023-01-19 18:55:04,,,165 cm (65 inch),1 Year,
491295962,Haier,OS,109990.0,61100.0,"Haier 140 cm (55 inch) Ultra HD 4K LED Smart TV, LE55U6500U",LED Televisions,2023-01-19 19:12:31,,,140 cm (55 inch),1 Year,Linux
491295965,Haier,OS,22490.0,8990.0,"Haier 80 cm (32 inch) HD Ready LED TV, LE32B9000M",LED Televisions,2023-01-19 18:55:04,,,80 cm (32 inch),1 Year,
491295972,Sony,OS,304900.0,205550.0,"Sony Bravia 139.7 cm (55 inch) Ultra HD 4K OLED Smart TV, XBR-55A1E",LED Televisions,2023-01-19 17:53:10,Ultra HD (4K),,139.7 cm (55 inch),1 Year,Android TV
491295973,Sony,OS,464900.0,288780.0,"Sony 165 cm (65 inch) Ultra HD 4K OLED Smart TV, XBR-65A1E",LED Televisions,2023-01-19 18:09:13,Ultra HD (4K),,165 cm (65 inch),1 Year,Android TV
491295974,Samsung,OS,79900.0,56300.0,"Samsung 109.22 cm (43 inch) Ultra HD LED Smart TV, Series 6 UA43MU6100WXXY",LED Televisions,2023-01-19 17:49:07,,,109.22 cm (43 inch),1 Year,
491295975,Samsung,OS,71500.0,56890.0,"Samsung 123 cm (49 inch) Full HD LED TV, Series 5 UA49M5100ARLXL",LED Televisions,2021-08-04 21:08:09,Full HD,,123 cm (49 inch),1 Year,
491295978,LG,OS,13900.0,13290.0,"LG 60 cm (24 inch) HD Ready LED TV, 24LH454A",LED Televisions,2023-01-19 20:58:08,HD Ready,1366 x 768 -HD,60 cm (24 inch),1 Year,
491295979,LG,OS,399990.0,349990.0,"LG 165.1 cm (65 inch) Ultra HD 4K OLED Smart TV, OLED65B7T",LED Televisions,2023-01-19 19:12:22,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm (65 inch),1 Year,webOS
491295982,Haier,OS,69990.0,51100.0,"Haier 139 cm (55 inch) Ultra HD 4K LED TV, LE55B9500U",LED Televisions,2023-01-19 19:12:31,,,139 cm (55 inch),1 Year,
491296030,Haier,OS,31990.0,22220.0,"Haier 98 cm (39 inch) HD Ready LED TV, LE39B8550",LED Televisions,2023-01-19 18:55:04,,,98 cm (39 inch),1 Year,
491296121,Reconnect,OS,59990.0,30990.0,"Reconnect 139.7 cm (55 inch) Ultra HD LED TV, 55U5570",LED Televisions,2023-01-19 21:58:21,,3840 x 2160 - Ultra HD,139.7 cm (55 inch),2 Years,
491297647,LG,OS,490990.0,322230.0,"LG 164 cm (65 inch) Ultra HD OLED Smart TV, OLED65C7T",LED Televisions,2023-01-19 17:49:33,Ultra HD (4K),3840 x 2160 - Ultra HD,164 cm (65 inch),1 Year,webOS
491297651,Sony,OS,68900.0,45990.0,"Sony 108 cm (43 inch) Ultra HD 4K LED Smart TV, KD-43X7002E",LED Televisions,2023-01-19 17:45:20,,,108 cm (43 inch),1 Year,
491297652,Sony,OS,94900.0,53490.0,"Sony 123 cm (49 inch) Ultra HD 4K LED Smart TV, KD-49X7002E",LED Televisions,2023-01-19 17:51:22,,,123 cm (49 inch),1 Year,
491297653,Sony,OS,114990.0,65990.0,"Sony 123 cm (49 inch) Ultra HD 4K LED Smart TV, KD-49X8200E",LED Televisions,2023-01-19 18:11:19,,,123 cm (49 inch),1 Year,
491297654,Sony,OS,154900.0,133330.0,"Sony 139 cm (55 inch) Ultra HD 4K LED Smart TV, KD-55X8200E",LED Televisions,2023-01-19 19:35:57,,,139 cm (55 inch),1 Year,
491297656,Sony,OS,604900.0,499900.0,"Sony 189 cm (75 inch) Ultra HD 4K LED Smart TV, KD-75X9400E",LED Televisions,2021-08-04 21:05:23,Ultra HD (4K),3840 x 2160 - Ultra HD,189 cm (75 inch),1 Year,Android TV
491297657,Reconnect,OS,24990.0,17990.0,"Reconnect 99 cm (39 inch) HD Ready LED TV, RELEG3903",LED Televisions,2021-08-04 21:12:55,HD Ready,1366 x 768 -HD,99 cm (39 inch),2 Years,
491350945,Sharp,OS,14990.0,7990.0,"Sharp 61 cm (24 inch) HD LED TV, 24LE175I",LED Televisions,2023-01-19 17:44:52,,1366 x 768,61 cm (24 inch),2 Years,
491350946,LG,OS,209990.0,169990.0,"LG 164 cm (65 inch) Ultra HD 4K LED Smart TV, 65UJ632",LED Televisions,2023-01-19 20:58:08,Ultra HD (4K),3840 x 2160 - Ultra HD,164 cm (65 inch),1 Year,webOS
491350947,Sharp,OS,25990.0,11490.0,"Sharp 81.28 cm (32 inch) HD LED TV, LC-32LE185M",LED Televisions,2023-08-03 04:20:19,,,81.28 cm (32 inch),2 Years,
491350948,Sharp,OS,34990.0,15990.0,"Sharp 101.6 cm (40 inch) Full HD LED TV, LC-40LE185M",LED Televisions,2023-08-03 03:50:02,,,101.6 cm (40 inch),2 Years,
491362247,LG,OS,114990.0,105550.0,"LG 139 cm (55 inch) Ultra HD 4K LED Smart TV, 55UJ632T",LED Televisions,2023-01-19 20:58:08,Ultra HD (4K),3840 x 2160 - Ultra HD,139 cm (55 inch),1 Year,webOS
491362260,VU,OS,11500.0,11500.0,"VU 60 cm (24 inch) HD Ready LED TV, 24JL3",LED Televisions,2023-01-19 20:15:46,HD Ready,1366 x 768 -HD,60 cm (24 inch),1 Year,
491362304,VU,OS,44500.0,29990.0,"VU 124 cm (49 inch) Full HD LED Smart TV, PopSmart 50BS115",LED Televisions,2021-08-04 21:05:39,Full HD,1920 x 1080 - HD,124 cm (49 inch),1 Year,
491362312,Panasonic,OS,104900.0,77770.0,"Panasonic 139 cm (55 inch) Full HD LED Smart TV, TH-55ES500D",LED Televisions,2023-01-19 17:50:49,Full HD,1920 x 1080 - HD,139 cm (55 inch),1 Year,
491362368,Reconnect,OS,22990.0,7490.0,"Reconnect 81.28 cm (32 inch) HD LED TV, RELEG3206N",LED Televisions,2023-01-19 18:16:43,HD,1366 x 768,81.28 cm (32 inch),2 Years,
491362454,Sharp,OS,29990.0,19800.0,"Sharp 81.28 cm (32 inch) HD LED Smart TV, LC-32SA4500X",LED Televisions,2023-01-19 21:23:42,HD,1366 x 768 -HD,81.28 cm (32 inch),2 Years,
491362455,Sharp,OS,39990.0,30990.0,"Sharp 101.6 cm (40 inch) Full HD LED Smart TV, Aquos LC-40LE380X",LED Televisions,2023-01-19 22:38:53,Full HD,1920 x 1080 - HD,101.6 cm (40 inch),2 Years,
491362456,Sharp,OS,79990.0,31990.0,"Sharp 127 cm (50 inch) Ultra HD 4K LED Smart TV, Aquos LC-50UA6500X",LED Televisions,2023-08-03 04:35:10,,3840 x 2160 - Ultra HD,127 cm (50 inch),2 Years,
491362457,Sharp,OS,89990.0,29990.0,"Sharp 127 cm (50 inch) Ultra HD 4K LED Smart TV, Aquos LC-50UA6800X",LED Televisions,2023-01-19 20:15:26,,3840 x 2160 - Ultra HD,127 cm (50 inch),2 Years,Android TV
491362458,Sharp,OS,99990.0,44990.0,"Sharp 152.4 cm (60 inch) Ultra HD 4K LED Smart TV, Aquos LC-60UA6800X",LED Televisions,2023-01-19 17:57:50,Ultra HD (4K),3840 x 2160 - Ultra HD,152.4 cm (60 inch),2 Years,Android TV
491362471,Reconnect,OS,31990.0,16990.0,"Reconnect 109.22 cm (43 inch) Full HD LED TV, 43F4382",LED Televisions,2023-01-19 20:50:56,Full HD,1920 x 1080 - HD,109.22 cm (43 inch),2 Years,
491362473,LG,OS,74990.0,69990.0,"LG 123 cm (49 inch) Full HD LED Smart TV, 49LJ617V",LED Televisions,2021-08-04 21:11:41,Full HD,1920 x 1080 - HD,123 cm (49 inch),1 Year,webOS
491362491,Reconnect,OS,44990.0,24990.0,"Reconnect 108 cm (43 inch) Ultra HD 4K LED Smart TV, 43U4381S",LED Televisions,2023-01-19 21:03:48,Ultra HD (4K),3840 x 2160 - Ultra HD,108 cm (43 inch),2 Years,Linux
491362493,Reconnect,OS,64990.0,34990.0,"Reconnect 138.8 cm (55 inch) Ultra HD 4K LED Smart TV, 55U5580S",LED Televisions,2023-01-19 21:03:48,Ultra HD (4K),3840 x 2160 - Ultra HD,138.8 cm (55 inch),2 Years,Linux
491362494,Reconnect,OS,129990.0,49990.0,"Reconnect 163.9 cm (65 inch) Ultra HD 4K LED Smart TV, 65U6580S",LED Televisions,2023-01-19 17:37:35,Ultra HD (4K),3840 x 2160 - Ultra HD,163.9 cm (65 inch),2 Years,Linux
491362501,Reconnect,OS,24990.0,12990.0,"Reconnect 81.28 cm (32 inch) HD LED Smart TV, 32H3280S",LED Televisions,2023-01-19 20:50:56,HD,,81.28 cm (32 inch),2 Years,Linux
491362502,Reconnect,OS,39990.0,19990.0,"Reconnect 109.22 cm (43 inch) Full HD LED Smart TV, 43F4380S",LED Televisions,2023-01-19 20:18:17,Full HD,,109.22 cm (43 inch),2 Years,Linux
491362514,LG,OS,29990.0,29990.0,"LG 80 cm (32 inch) HD Ready LED TV, 32LJ548D",LED Televisions,2023-01-19 18:27:48,HD,1366 x 768 -HD,80 cm (32 inch),1 Year,
491362515,LG,OS,23990.0,22990.0,"LG 80 cm (32 inch) HD Ready LED TV, 32LJ522D",LED Televisions,2021-08-04 21:13:32,HD,1366 x 768 -HD,80 cm (32 inch),1 Year,
491362565,Samsung,OS,89900.0,69900.0,"Samsung 108 cm (43 inch) Ultra HD 4K LED Smart TV, Series 6 UA43MU6470ULXL",LED Televisions,2023-01-19 18:53:31,Ultra HD (4K),3840 x 2160 - Ultra HD,108 cm (43 inch),1 Year,
491362566,Samsung,OS,33900.0,29450.0,"Samsung 81.28 cm (32 inch) HD Ready LED Smart TV, Series 4 32M4300",LED Televisions,2021-08-04 21:05:27,HD,1366 x 768 -HD,81.28 cm (32 inch),1 Year,
491362578,Reconnect,OS,14990.0,6990.0,"Reconnect 61 cm (24 inch) Full HD LED TV, 24F2480",LED Televisions,2023-01-19 17:37:35,Full HD,1920 x 1080 - HD,61 cm (24 inch),2 Years,
491362590,TCL,OS,74990.0,54990.0,"TCL 139.7 cm (55 inch) Ultra HD 4K LED Smart TV, L55P6US",LED Televisions,2023-01-19 22:20:03,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm (55 inch),3 Years,
491362591,LG,OS,62990.0,62990.0,"LG 108 cm (43 inch) Full HD LED Smart TV, 43LJ619V",LED Televisions,2023-01-19 21:19:08,Full HD,1920 x 1080 - HD,108 cm (43 inch),1 Year,webOS
491362594,Samsung,OS,47990.0,37770.0,"Samsung 101.6 cm (40 inch) Full HD LED Smart TV, Series 5 40M5100",LED Televisions,2023-01-19 20:29:37,Full HD,1920 x 1080 - HD,101.6 cm (40 inch),1 Year,
491362611,Sony,OS,22990.0,16990.0,"Sony 80 cm (32 inch) HD Ready LED TV, KLV-32R302F",LED Televisions,2023-01-19 18:01:09,HD Ready,1366 x 768 -HD,80 cm (32 inch),1 Year,
491362612,Sony,OS,27990.0,22990.0,"Sony Bravia 80 cm (32 inch) HD Ready LED Smart TV, KLV-32W622F",LED Televisions,2023-01-19 18:01:09,HD Ready,1366 x 768,80 cm (32 inch),1 Year,
491362613,Sony,OS,33990.0,24990.0,"Sony 80 cm (32 inch) Full HD LED Smart TV, KLV-32W672F",LED Televisions,2023-01-19 18:01:02,Full HD,1920 x 1080 - HD,80 cm (32 inch),1 Year,
491362614,Sony,OS,25990.0,19990.0,"Sony 81.28 cm (32 inch) HD Ready LED TV, KLV-32R422F",LED Televisions,2023-01-19 18:01:12,HD Ready,1366 x 768,81.28 cm (32 inch),1 Year,Linux
491362616,Sony,OS,41990.0,28990.0,"Sony 101.6 cm (40 inch) Full HD LED TV, KLV-40R352F",LED Televisions,2023-01-19 17:37:32,Full HD,1920 x 1080 - HD,101.6 cm (40 inch),1 Year,Linux
491362617,Sony,OS,56990.0,37990.0,"Sony 108 cm (43 inch) Full HD LED Smart TV, KLV-43W662F",LED Televisions,2023-01-19 18:01:12,Full HD,,108 cm (43 inch),1 Year,Linux
491362618,Sony,OS,79900.0,44990.0,"Sony 126 cm (50 inch) Full HD LED Smart TV, KLV-50W662F",LED Televisions,2023-01-19 18:01:13,Full HD,1920 x 1080 - HD,126 cm (50 inch),1 Year,Linux
491362619,Sony,OS,37990.0,28990.0,"Sony 101.6 cm (40 inch) Full HD LED TV, KLV-40R252F",LED Televisions,2023-01-19 17:37:32,Full HD,1920 x 1080 - FHD,101.6 cm (40 inch),1 Year,
491362620,Sony,OS,19990.0,15990.0,"Sony 80 cm (32 inch) HD Ready LED TV, KLV-32R202F",LED Televisions,2023-01-19 18:01:02,HD Ready,1366 x 768 -HD,80 cm (32 inch),1 Year,
491362628,Sony,OS,184900.0,79990.0,"Sony 139 cm (55 inch) Ultra HD 4K LED Smart TV, KD-55X8500F",LED Televisions,2023-01-19 18:01:30,Ultra HD (4K),3840 x 2160 - Ultra HD,139 cm (55 inch),1 Year,Android TV
491362629,Sony,OS,239900.0,84990.0,"Sony 139 cm (55 inch) Ultra HD 4K LED Smart TV, KD-55X9000F",LED Televisions,2023-01-19 18:01:30,Ultra HD (4K),3840 x 2160 - Ultra HD,139 cm (55 inch),1 Year,Android TV
491362630,Sony,OS,499900.0,179990.0,"Sony 189 cm (75 inch) Ultra HD 4K LED Smart TV, KD-75X8500F",LED Televisions,2023-01-19 18:01:30,Ultra HD (4K),3840 x 2160 - Ultra HD,189 cm (75 inch),1 Year,Android TV
491362634,VU,OS,56000.0,56000.0,"VU 127 cm (50 inch) Ultra HD 4K LED Smart TV, 50K310X3D",LED Televisions,2023-01-19 17:37:32,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm (50 inch),1 Year,
491362644,Sony,OS,84900.0,49990.0,"Sony 108 cm (43 inch) Ultra HD 4K LED Smart TV, 43X7500F",LED Televisions,2023-01-19 18:01:30,Ultra HD (4K),3840 x 2160 - Ultra HD,108 cm (43 inch),1 Year,Android TV
491362645,Sony,OS,89900.0,49990.0,"Sony 123 cm (49 inch) Full HD LED Smart TV, 49W800F",LED Televisions,2023-01-19 18:01:30,Full HD,1920 x 1080 - HD,123 cm (49 inch),1 Year,Android TV
491362646,Sony,OS,1299900.0,849990.0,"Sony 214.8 cm (85 inch) Ultra HD 4K LED Smart TV, KD-85X9000F",LED Televisions,2023-01-19 18:01:43,Ultra HD (4K),3840 x 2160 - Ultra HD,214.8 cm (85 inch),1 Year,Android TV
491362647,Sony,OS,339900.0,149990.0,"Sony 164 cm (65 inch) Ultra HD 4K LED Smart TV, 65X9000F",LED Televisions,2023-01-19 17:33:27,Ultra HD (4K),3840 x 2160 - Ultra HD,164 cm (65 inch),1 Year,Android TV
491362651,Samsung,OS,257900.0,125490.0,"Samsung 138 cm (55 inch) Ultra HD 4K QLED Smart TV, 55Q7FN",LED Televisions,2023-01-19 18:09:21,Ultra HD (4K),3840 x 2160 - Ultra HD,138 cm (55 inch),1 Year,Tizen
491362652,Samsung,OS,274900.0,146990.0,"Samsung 138 cm (55 inch) Ultra HD 4K QLED Smart TV, Q Series QA55Q8CNAKXXL",LED Televisions,2023-01-19 18:09:21,Ultra HD (4K),3840 x 2160 - Ultra HD,138 cm (55 inch),1 Year,
491362653,Samsung,OS,439900.0,199990.0,"Samsung 163 cm (65 inch) Ultra HD 4K QLED Smart TV, Q Series QA65Q8CNAKXXL",LED Televisions,2023-01-19 18:07:59,Ultra HD (4K),3840 x 2160 - Ultra HD,163 cm (65 inch),1 Year,
491362655,Samsung,OS,409900.0,179990.0,"Samsung 163 cm (65 inch) Ultra HD 4K QLED Smart TV, Q Series QA65Q7FNAKXXL",LED Televisions,2023-01-19 18:11:46,Ultra HD (4K),3840 x 2160 - Ultra HD,163 cm (65 inch),1 Year,
491362656,Samsung,OS,29900.0,17990.0,"Samsung 80 cm (32 inch) HD LED TV, Series 4 UA32N4100ARXXL / UA32N4100ARLXL",LED Televisions,2023-01-19 18:08:00,HD,1366 x 768,80 cm (32 inch),1 Year,
491362657,Samsung,OS,33900.0,19990.0,Samsung 81.28 cms (32 Inch) HD Ready Smart LED TV 32N4300,LED Televisions,2023-01-19 17:33:27,HD Ready,1366 x 768 -HD,80 cm (32 inch),1 Year,Tizen
491362679,LG,OS,14490.0,8990.0,LG 60.96 cms (24 Inch) HD Ready TV 24LJ470A,LED Televisions,2023-01-19 17:33:32,HD Ready,1366 x 768 -HD,60 cm (24 inch),1 Year,
491362680,Samsung,OS,599900.0,309990.0,"Samsung 189 cm (75 inch) Ultra HD 4K LED Smart TV, 75NU8000",LED Televisions,2023-01-19 18:10:10,Ultra HD (4K),3840 x 2160 - Ultra HD,189 cm (75 inch),1 Year,
491362681,Samsung,OS,53900.0,32990.0,"Samsung 108 cm (43 inch) Full HD LED TV, Series 5 UA43N5100ARLXL",LED Televisions,2023-01-19 18:54:01,Full HD,,108 cm (43 inch),1 Year,
491362682,Samsung,OS,58900.0,42900.0,"Samsung 108 cm (43 inch) Full HD Smart LED TV, Series 5 43N5370",LED Televisions,2023-01-19 18:54:05,Full HD,1920 x 1080 - FHD,43 inch,1 Year,Tizen
491362683,Samsung,OS,69900.0,37990.0,"Samsung 108 cm (43 inch) Ultra HD 4K LED Smart TV, Series 7 UA43NU7100KLXL",LED Televisions,2023-01-19 18:11:23,Ultra HD (4K),3840 x 2160 - Ultra HD,108 cm (43 inch),1 Year,
491362684,Samsung,OS,99900.0,49990.0,"Samsung 123 cm (49 inch) Ultra HD 4K LED Smart TV, 7 Series UA49NU7100KLXL",LED Televisions,2023-01-19 18:07:59,Ultra HD (4K),3840 x 2160 - Ultra HD,123 cm (49 inch),1 Year,
491362685,Samsung,OS,129900.0,84100.0,"Samsung 123 cm (49 inch) Ultra HD 4K LED Smart TV, Series 8 UA49NU8000KXXL",LED Televisions,2023-01-19 18:09:53,Ultra HD (4K),3840 x 2160 - Ultra HD,123 cm (49 inch),1 Year,
491362686,Samsung,OS,109900.0,59990.0,"Samsung 138 cm (55 inch) Ultra HD 4K LED Smart TV, Series 7 55NU7100",LED Televisions,2023-01-19 18:09:21,Ultra HD (4K),3840 x 2160 - Ultra HD,138 cm (55 inch),1 Year,Tizen
491362687,Samsung,OS,169900.0,89990.0,"Samsung 138 cm (55 inch) Ultra HD 4K LED Smart TV, Series 8 UA55NU8000KXXL",LED Televisions,2023-01-19 17:52:16,Ultra HD (4K),3840 x 2160 - Ultra HD,138 cm (55 inch),1 Year,
491362688,Samsung,OS,209900.0,99990.0,"Samsung 163 cm (65 inch) Ultra HD 4K LED Smart TV, Series 7 UA65NU7100KLXL",LED Televisions,2023-01-19 18:54:22,Ultra HD (4K),3840 x 2160 - Ultra HD,163 cm (65 inch),1 Year,
491430723,Samsung,OS,234900.0,129990.0,"Samsung 163 cm (65 inch) Ultra HD 4K LED Smart TV, 65NU7470",LED Televisions,2023-01-19 18:08:37,Ultra HD (4K),3840 x 2160 - Ultra HD,163 cm (65 inch),1 Year,
491430724,Samsung,OS,269900.0,139990.0,"Samsung 163 cm (65 inch) Ultra HD 4K LED Smart TV, Series 8 UA65NU8000KXXL",LED Televisions,2023-01-19 18:11:46,Ultra HD (4K),3840 x 2160 - Ultra HD,163 cm (65 inch),1 Year,
491430725,TCL,OS,24990.0,11490.0,"TCL 81.28 cm (32 inch) HD LED Smart TV, 32S62S",LED Televisions,2023-01-19 20:52:43,HD,1366 x 768,81.28 cm (32 inch),3 Years,Linux
491430726,TCL,OS,79990.0,37990.0,"TCL 139.7 cm (55 inch) Ultra HD 4K LED Smart TV, L55P2MUS",LED Televisions,2023-01-19 20:52:43,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm (55 inch),3 Years,Android TV
491430733,Samsung,OS,43900.0,24990.0,"Samsung 100 cm (40 inch) Full HD LED TV, Series 5 UA40N5000ARXXL",LED Televisions,2023-01-19 18:09:23,Full HD,,100 cm (40 inch),1 Year,
491430734,Samsung,OS,25990.0,21900.0,"Samsung 80 cm (32 inch) HD LED TV, 32N4000",LED Televisions,2023-01-19 18:12:24,HD,,80 cm (32 inch),1 Year,
491430735,Samsung,OS,145900.0,59990.0,"Samsung 138 cm (55 inch) Ultra HD 4K LED Smart TV, Series 7 55NU7470",LED Televisions,2023-01-19 18:12:24,Ultra HD (4K),3840 x 2160 - Ultra HD,138 cm (55 inch),1 Year,Tizen
491430736,Samsung,OS,76900.0,42990.0,"Samsung 123 cm (49 inch) Full HD LED Smart TV, Series 5 UA49N5370AUXXL",LED Televisions,2023-01-19 18:08:00,Full HD,1920 x 1080 - HD,123 cm (49 inch),1 Year,
491430737,Samsung,OS,66900.0,44990.0,"Samsung 123 cm (49 inch) Full HD LED TV, Series 5 UA49N5100ARXXL",LED Televisions,2023-01-19 18:07:53,Full HD,1920 x 1080 - HD,123 cm (49 inch),1 Year,
491430738,Samsung,OS,244900.0,109990.0,"Samsung 138 cm (55 inch) Ultra HD 4K QLED Smart TV, Q Series QA55Q6FNAKXXL",LED Televisions,2023-01-19 18:48:56,Ultra HD (4K),3840 x 2160 - Ultra HD,138 cm (55 inch),1 Year,
491430739,Samsung,OS,374900.0,169990.0,"Samsung 163 cm (65 inch) Ultra HD 4K QLED Smart TV, Q Series QA65Q6FNAKXXL",LED Televisions,2023-01-19 17:54:21,Ultra HD (4K),3840 x 2160 - Ultra HD,163 cm (65 inch),1 Year,
491430741,Sony,OS,66900.0,39990.0,"Sony 108 cm (43 inch) Full HD LED Smart TV, 43W800F",LED Televisions,2023-01-19 17:33:27,Full HD,1920 x 1080 - HD,108 cm (43 inch),1 Year,Android TV
491430742,Sony,OS,329900.0,139990.0,"Sony 139 cm (55 inch) Ultra HD 4K OLED Smart TV, 55A8F",LED Televisions,2023-01-19 18:01:12,Ultra HD (4K),3840 x 2160 - Ultra HD,139 cm (55 inch),1 Year,Android TV
491430743,Sony,OS,449900.0,235490.0,"Sony 164 cm (65 inch) Ultra HD 4K OLED Smart TV, KD-65A8F",LED Televisions,2023-01-19 18:01:43,Ultra HD (4K),3840 x 2160 - Ultra HD,164 cm (65 inch),1 Year,Android TV
491430744,Sony,OS,72900.0,38990.0,"Sony 108 cm (43 inch) Ultra HD 4K LED Smart TV, 43X7002F",LED Televisions,2023-01-19 18:01:32,Ultra HD (4K),3840 x 2160 - Ultra HD,108 cm (43 inch),1 Year,
491430745,Panasonic,OS,319900.0,289900.0,"Panasonic 165 cm (65 inch) Ultra HD 4K LED Smart TV, TH-65FX800D",LED Televisions,2023-01-19 17:37:35,Ultra HD (4K),3840 x 2160 - Ultra HD,165 cm (65 inch),1 Year,
